city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Porto Alegre,4314902.0,2021-03-22,202112,1488252.0,1483771.0,False,True,109194,7337.06388,2021-03-20,0.0281,3064,377,city,RS,0,0
Porto Alegre,4314902.0,2021-03-23,202112,1488252.0,1483771.0,False,False,111712,7506.25566,2021-03-23,0.0285,3187,378,city,RS,2518,123
Porto Alegre,4314902.0,2021-03-24,202112,1488252.0,1483771.0,False,False,111816,7513.24372,2021-03-24,0.0287,3212,379,city,RS,104,25
Porto Alegre,4314902.0,2021-03-25,202112,1488252.0,1483771.0,False,True,111816,7513.24372,2021-03-24,0.0287,3212,380,city,RS,0,0
Porto Alegre,4314902.0,2021-03-26,202112,1488252.0,1483771.0,False,False,113133,7601.7368,2021-03-26,0.0297,3357,381,city,RS,1317,145
Porto Alegre,4314902.0,2021-03-27,202112,1488252.0,1483771.0,False,False,113919,7654.55044,2021-03-27,0.0299,3406,382,city,RS,786,49
Porto Alegre,4314902.0,2021-03-28,202113,1488252.0,1483771.0,False,False,114586,7699.36812,2021-03-28,0.0298,3417,383,city,RS,667,11
Porto Alegre,4314902.0,2021-03-29,202113,1488252.0,1483771.0,False,False,115174,7738.87756,2021-03-29,0.0298,3435,384,city,RS,588,18
Porto Alegre,4314902.0,2021-03-30,202113,1488252.0,1483771.0,False,False,115589,7766.76262,2021-03-30,0.0305,3522,385,city,RS,415,87
Porto Alegre,4314902.0,2021-03-31,202113,1488252.0,1483771.0,False,False,115735,7776.57278,2021-03-31,0.0309,3574,386,city,RS,146,52
Porto Alegre,4314902.0,2021-04-01,202113,1488252.0,1483771.0,False,False,115946,7790.75049,2021-04-01,0.0313,3632,387,city,RS,211,58
Porto Alegre,4314902.0,2021-04-02,202113,1488252.0,1483771.0,False,False,116025,7796.05873,2021-04-02,0.0316,3661,388,city,RS,79,29
Porto Alegre,4314902.0,2021-04-03,202113,1488252.0,1483771.0,False,False,116140,7803.78592,2021-04-03,0.0317,3687,389,city,RS,115,26
Porto Alegre,4314902.0,2021-04-04,202114,1488252.0,1483771.0,False,False,116145,7804.12188,2021-04-04,0.0319,3700,390,city,RS,5,13
Porto Alegre,4314902.0,2021-04-05,202114,1488252.0,1483771.0,False,False,116136,7803.51715,2021-04-05,0.0319,3703,391,city,RS,-9,3
Porto Alegre,4314902.0,2021-04-06,202114,1488252.0,1483771.0,False,False,116382,7820.04661,2021-04-06,0.0324,3773,392,city,RS,246,70
Porto Alegre,4314902.0,2021-04-07,202114,1488252.0,1483771.0,False,False,116498,7827.84098,2021-04-07,0.0328,3823,393,city,RS,116,50
Porto Alegre,4314902.0,2021-04-08,202114,1488252.0,1483771.0,False,False,116512,7828.78168,2021-04-08,0.0331,3853,394,city,RS,14,30
Porto Alegre,4314902.0,2021-04-09,202114,1488252.0,1483771.0,False,False,116748,7844.63921,2021-04-09,0.0333,3892,395,city,RS,236,39
Porto Alegre,4314902.0,2021-04-10,202114,1488252.0,1483771.0,False,False,116807,7848.6036,2021-04-10,0.0333,3894,396,city,RS,59,2
Porto Alegre,4314902.0,2021-04-11,202115,1488252.0,1483771.0,False,False,116820,7849.4771,2021-04-11,0.0333,3894,397,city,RS,13,0
Porto Alegre,4314902.0,2021-04-12,202115,1488252.0,1483771.0,False,False,116827,7849.94746,2021-04-12,0.0334,3907,398,city,RS,7,13
Porto Alegre,4314902.0,2021-04-13,202115,1488252.0,1483771.0,False,False,116893,7854.38219,2021-04-13,0.0338,3956,399,city,RS,66,49
Porto Alegre,4314902.0,2021-04-14,202115,1488252.0,1483771.0,False,False,117070,7866.27534,2021-04-14,0.034,3985,400,city,RS,177,29
Porto Alegre,4314902.0,2021-04-15,202115,1488252.0,1483771.0,False,False,117232,7877.16059,2021-04-15,0.0343,4023,401,city,RS,162,38
Porto Alegre,4314902.0,2021-04-16,202115,1488252.0,1483771.0,False,False,117361,7885.82848,2021-04-16,0.0347,4067,402,city,RS,129,44
Porto Alegre,4314902.0,2021-04-17,202115,1488252.0,1483771.0,False,False,117500,7895.16829,2021-04-17,0.0349,4101,403,city,RS,139,34
Porto Alegre,4314902.0,2021-04-18,202116,1488252.0,1483771.0,False,False,117505,7895.50426,2021-04-18,0.0349,4103,404,city,RS,5,2
Porto Alegre,4314902.0,2021-04-19,202116,1488252.0,1483771.0,False,False,117510,7895.84022,2021-04-19,0.035,4107,405,city,RS,5,4
Porto Alegre,4314902.0,2021-04-20,202116,1488252.0,1483771.0,False,True,117510,7895.84022,2021-04-19,0.035,4107,406,city,RS,0,0
Porto Alegre,4314902.0,2021-04-21,202116,1488252.0,1483771.0,False,False,117699,7908.53968,2021-04-21,0.0356,4190,407,city,RS,189,83
Porto Alegre,4314902.0,2021-04-22,202116,1488252.0,1483771.0,False,False,117769,7913.24319,2021-04-22,0.0357,4199,408,city,RS,70,9
Porto Alegre,4314902.0,2021-04-23,202116,1488252.0,1483771.0,False,False,117898,7921.91107,2021-04-23,0.0359,4236,409,city,RS,129,37
Porto Alegre,4314902.0,2021-04-24,202116,1488252.0,1483771.0,False,False,118059,7932.72913,2021-04-24,0.0362,4269,410,city,RS,161,33
Porto Alegre,4314902.0,2021-04-25,202117,1488252.0,1483771.0,False,False,118126,7937.23106,2021-04-25,0.0362,4271,411,city,RS,67,2
Porto Alegre,4314902.0,2021-04-26,202117,1488252.0,1483771.0,False,False,118172,7940.32193,2021-04-26,0.0361,4270,412,city,RS,46,-1
Porto Alegre,4314902.0,2021-04-27,202117,1488252.0,1483771.0,False,False,118279,7947.51158,2021-04-27,0.0364,4301,413,city,RS,107,31
Porto Alegre,4314902.0,2021-04-28,202117,1488252.0,1483771.0,False,False,118599,7969.01331,2021-04-28,0.0364,4316,414,city,RS,320,15
Porto Alegre,4314902.0,2021-04-29,202117,1488252.0,1483771.0,False,False,118638,7971.63384,2021-04-29,0.0365,4328,415,city,RS,39,12
Porto Alegre,4314902.0,2021-04-30,202117,1488252.0,1483771.0,False,False,120860,8120.93651,2021-04-30,0.0361,4358,416,city,RS,2222,30
Porto Alegre,4314902.0,2021-05-01,202117,1488252.0,1483771.0,False,False,121293,8150.03104,2021-05-01,0.0362,4385,417,city,RS,433,27
Porto Alegre,4314902.0,2021-05-02,202118,1488252.0,1483771.0,False,False,121399,8157.15349,2021-05-02,0.0361,4385,418,city,RS,106,0
Porto Alegre,4314902.0,2021-05-03,202118,1488252.0,1483771.0,False,False,121523,8165.48542,2021-05-03,0.0361,4392,419,city,RS,124,7
Porto Alegre,4314902.0,2021-05-04,202118,1488252.0,1483771.0,False,False,122044,8200.49293,2021-05-04,0.0364,4437,420,city,RS,521,45
Porto Alegre,4314902.0,2021-05-05,202118,1488252.0,1483771.0,False,True,122044,8200.49293,2021-05-04,0.0364,4437,421,city,RS,0,0
Porto Alegre,4314902.0,2021-05-06,202118,1488252.0,1483771.0,False,False,122450,8227.77325,2021-05-06,0.0365,4473,422,city,RS,406,36
